year,fuel_type,asset_id,asset_domain,asset_type,scenario
2049,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2050,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2051,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2052,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2053,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2054,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2055,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2056,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2057,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2058,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2059,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2060,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2061,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2062,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2063,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2064,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2065,ELEC,F_753421_2717033,building,building_aggregate,natural_elec
2020,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2021,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2022,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2023,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2024,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2025,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2026,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2027,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2028,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2029,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2030,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2031,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2032,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2033,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2034,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2035,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2036,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2037,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2038,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2039,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2040,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2041,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2042,GAS,F_753674_2717470,building,building_aggregate,natural_elec
2043,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2044,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2045,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2046,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2047,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2048,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2049,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2050,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2051,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2052,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2053,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2054,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2055,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2056,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2057,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2058,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2059,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2060,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2061,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2062,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2063,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2064,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2065,ELEC,F_753674_2717470,building,building_aggregate,natural_elec
2020,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2021,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2022,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2023,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2024,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2025,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2026,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2027,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2028,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2029,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2030,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2031,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2032,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2033,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2034,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2035,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2036,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2037,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2038,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2039,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2040,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2041,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2042,GAS,F_753588_2717245,building,building_aggregate,natural_elec
2043,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2044,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2045,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2046,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2047,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2048,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2049,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2050,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2051,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2052,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2053,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2054,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2055,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2056,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2057,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2058,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2059,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2060,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2061,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2062,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2063,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2064,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2065,ELEC,F_753588_2717245,building,building_aggregate,natural_elec
2020,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2021,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2022,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2023,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2024,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2025,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2026,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2027,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2028,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2029,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2030,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2031,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2032,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2033,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2034,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2035,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2036,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2037,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2038,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2039,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2040,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2041,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2042,GAS,F_753474_2717148,building,building_aggregate,natural_elec
2043,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2044,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2045,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2046,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2047,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2048,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2049,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2050,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2051,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2052,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2053,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2054,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2055,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2056,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2057,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2058,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2059,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2060,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2061,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2062,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2063,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2064,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2065,ELEC,F_753474_2717148,building,building_aggregate,natural_elec
2020,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2021,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2022,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2023,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2024,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2025,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2026,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2027,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2028,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2029,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2030,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2031,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2032,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2033,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2034,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2035,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2036,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2037,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2038,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2039,GAS,F_753480_2717271,building,building_aggregate,natural_elec
2040,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2041,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2042,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2043,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2044,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2045,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2046,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2047,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2048,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2049,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2050,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2051,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2052,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2053,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2054,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2055,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2056,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2057,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2058,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2059,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2060,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2061,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2062,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2063,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2064,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2065,ELEC,F_753480_2717271,building,building_aggregate,natural_elec
2020,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2021,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2022,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2023,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2024,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2025,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2026,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2027,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2028,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2029,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2030,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2031,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2032,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2033,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2034,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2035,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2036,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2037,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2038,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2039,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2040,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2041,GAS,F_753409_2716987,building,building_aggregate,natural_elec
2042,ELEC,F_753409_2716987,building,building_aggregate,natural_elec
2043,ELEC,F_753409_2716987,building,building_aggregate,natural_elec
2044,ELEC,F_753409_2716987,building,building_aggregate,natural_elec
2045,ELEC,F_753409_2716987,building,building_aggregate,natural_elec
