year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2044,3138.202271454099,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2045,3185.3932830549124,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2046,3232.584294655726,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2047,3279.77530625654,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2048,3326.9663178573524,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2049,3374.1573294581663,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2050,3421.34834105898,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2051,3468.539352659793,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2052,3539.3258700610136,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2053,3586.516881661827,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2054,3633.707893262641,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2055,3704.494410663861,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2056,3751.6854222646734,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2057,3822.471939665895,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2058,3869.6629512667087,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2059,3940.4494686679286,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2060,4011.235986069149,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2061,4082.022503470369,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2062,4152.809020871589,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2063,4223.59553827281,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2064,4294.38205567403,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2065,4365.16857307525,F_714723_2938816,fuel_oil,building,building_aggregate,hybrid_gas
2020,2501.000010747082,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2021,2501.000010747082,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2022,2501.000010747082,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2023,2501.000010747082,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2024,2501.000010747082,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2025,2520.9282976853056,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2026,2530.892441154417,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2027,2540.856584623529,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2028,2550.8207280926413,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2029,2570.749015030865,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2030,2580.713158499977,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2031,2590.6773019690886,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2032,2610.6055889073123,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2033,2620.5697323764243,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2034,2630.5338758455364,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2035,2650.46216278376,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2036,2660.426306252872,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2037,2680.354593191096,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2038,2690.3187366602074,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2039,2710.2470235984315,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2040,2720.211167067543,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2041,2740.139454005767,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2042,2750.103597474879,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2043,2770.0318844131025,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2044,2779.9960278822145,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2045,3737.0647080120434,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2046,3750.363870674008,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2047,3776.9621959979368,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2048,3790.261358659901,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2049,3816.859683983831,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2050,3843.4580093077593,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2051,3856.757171969724,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2052,3883.355497293653,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2053,3896.6546599556177,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2054,3923.252985279547,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2055,3949.851310603476,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2056,3976.449635927405,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2057,3989.74879858937,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2058,4016.347123913299,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2059,4042.945449237228,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2060,4069.5437745611575,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2061,4082.842937223122,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2062,4109.441262547051,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2063,4136.0395878709805,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2064,4162.63791319491,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2065,4189.236238518839,F_714815_2939003,electricity,building,building_aggregate,hybrid_gas
2020,1690.7371664004072,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2021,1690.7371664004072,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2022,1690.7371664004072,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2023,1690.7371664004072,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2024,1690.7371664004072,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2025,2386.9230584476336,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2026,2453.2264767378456,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2027,2519.529895028058,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2028,2618.985022463376,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2029,2685.288440753588,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2030,2751.5918590438005,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2031,2817.8952773340125,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2032,2917.35040476933,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2033,3016.8055322046484,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2034,3083.1089504948604,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2035,3182.5640779301784,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2036,3282.019205365497,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2037,3381.4743328008144,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2038,3514.081169381239,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2039,3613.536296816557,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2040,3746.143133396981,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2041,3845.5982608322993,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2042,3978.205097412723,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2043,4110.811933993147,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2044,4276.570479718677,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2045,2597.928798801568,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2046,2695.595294997116,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2047,2773.728491953553,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2048,2890.9282873882107,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2049,2988.5947835837583,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2050,3086.2612797793063,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2051,3203.461075213964,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2052,3320.660870648621,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2053,3457.393965322387,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2054,3574.5937607570445,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2055,3711.326855430811,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2056,3848.059950104578,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2057,4004.3263440174537,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2058,4160.59273793033,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2059,4316.859131843206,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2060,4492.658824995193,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2061,4668.458518147178,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2062,4863.7915105382735,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2063,5059.124502929369,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2064,5254.457495320465,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2065,5469.323786950669,F_714815_2939003,natural_gas,building,building_aggregate,hybrid_gas
2020,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2021,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2022,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2023,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2024,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2025,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2026,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2027,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2028,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2029,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2030,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2031,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2032,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2033,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2034,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2035,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2036,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2037,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2038,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2039,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2040,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2041,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2042,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2043,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2044,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2045,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2046,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2047,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2048,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2049,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2050,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2051,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2052,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2053,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2054,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2055,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2056,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2057,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2058,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2059,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2060,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2061,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2062,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2063,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2064,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2065,0.0,F_714815_2939003,propane,building,building_aggregate,hybrid_gas
2020,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2021,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2022,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2023,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2024,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2025,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2026,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2027,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2028,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2029,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2030,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2031,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2032,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2033,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2034,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2035,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2036,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2037,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2038,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2039,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2040,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2041,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2042,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2043,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2044,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2045,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2046,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2047,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2048,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2049,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2050,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2051,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2052,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2053,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2054,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2055,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2056,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2057,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
2058,0.0,F_714815_2939003,fuel_oil,building,building_aggregate,hybrid_gas
